지역,상호,주소,상표,전화번호,셀프여부,고급휘발유,휘발유,경유,실내등유
전라남도,백수주유소,전남 영광군 백수읍 백수로10길 26,SK에너지,061-352-2440,N,-,1519,-,-
전라남도,백양사(순천)주유소/충전소,전남 장성군 북이면 호남고속도로 107-1,알뜰(ex),070-4269-2785,Y,-,1495,1585,-
전라남도,백운주유소,전남 구례군 토지면 섬진강대로 4915,현대오일뱅크,061-781-6717,N,-,1619,1779,1450
전라남도,백제주유소,전남 나주시 세지면 동창로 154,SK에너지,061-331-5188,N,-,1568,1658,1450
전라남도,백진주유소,전남 순천시 녹색로 1410 (대룡동),현대오일뱅크,061-743-5188,N,-,1541,1623,1450
전라남도,벌교농협서부지소,전라남도 보성군 조성면 예당길 212,NH-OIL,061-853-7086,N,-,1549,1629,1400
전라남도,벌교농협주유소,전남 보성군 벌교읍 채동선로 734-2,NH-OIL,061-857-5182,N,-,1549,1629,1400
전라남도,벌교주유소,전남 보성군 벌교읍 채동선로 190,현대오일뱅크,061-858-5151,Y,-,1615,1665,-
전라남도,법성주유소,전남 영광군 법성면 굴비로 111,SK에너지,061-356-2139,Y,-,1540,1699,1450
전라남도,베스트주유소,전남 순천시 서면 백강로 592,SK에너지,061-751-5145,N,-,1578,1658,1500
전라남도,보람주유소,전남 여수시 쌍봉로 248 (시전동),GS칼텍스,061-683-6064,N,-,1599,1699,1600
전라남도,보림주유소,전남 장흥군 장흥읍 남부관광로 196,GS칼텍스,061-863-6644,N,-,1598,1798,1500
전라남도,보산주유소(SK),전남 나주시 영산로 5087 (보산동),SK에너지,061-334-0432,N,-,1537,1604,1450
전라남도,보성녹차골주유소,전남 보성군 보성읍 녹색로 2846,SK에너지,061-852-1533,N,-,1589,1659,-
전라남도,보성농협노동지점주유소,전남 보성군 노동면 광곡길 7,NH-OIL,061-852-0377,N,-,1569,1629,1400
전라남도,보성농협만평주유소,전남 보성군 보성읍 송재로 417,NH-OIL,061-852-6669,N,-,1569,1629,1400
전라남도,보성농협웅치주유소,전남 보성군 웅치면 일림로 982-1,NH-OIL,061-852-5799,N,-,1569,1629,1400
전라남도,보성농협주유소,전남 보성군 보성읍 중앙로 55,NH-OIL,061-852-5670,N,-,1569,1629,1400
전라남도,복암주유소,전남 나주시 다시면 영산로 4520,SK에너지,061-335-4501,N,-,1569,1659,1400
전라남도,봇재제2주유소,전남 보성군 보성읍 용문길 13,S-OIL,061-852-7800,N,-,1629,1739,1500
전라남도,봇재주유소,전남 보성군 회천면 녹차로 736,S-OIL,061-852-6776,N,-,1599,1739,1500
전라남도,봉림주유소,전남 장흥군 장평면 곰치로 840,GS칼텍스,061-862-9911,N,-,1569,1689,1450
전라남도,봉산농협주유소,전라남도 담양군 봉산면 면앙정로 266,NH-OIL,061-382-6783,N,-,1530,1660,1450
전라남도,봉화주유소,전남 순천시 순광로 152 (조례동),SK에너지,061-721-6364,Y,1759,1545,1647,-
전라남도,봉화터널주유소,전남 순천시 봉화로 208,현대오일뱅크,061-721-5189,Y,-,1548,1607,-
전라남도,봉황농협주유소,전남 나주시 봉황면 봉황로 719-9,NH-OIL,061-330-5252,N,-,1529,1619,1400
전라남도,부곡주유소,전남 해남군 황산면 명량로 1142,S-OIL,061-535-5151,N,-,1595,1695,1450
전라남도,부성주유소,전남 화순군 화순읍 학포로 2632,현대오일뱅크,061-373-7008,N,-,1559,1649,1600
전라남도,부원주유소,전남 담양군 담양읍 죽녹원로 199,S-OIL,061-381-1567,N,-,1569,1699,1500
전라남도,북부농협주유소,전남 보성군 복내면 송재로 1792,SK에너지,061-852-5253,N,-,1569,1629,1400
전라남도,북신안농협주유소,전남 신안군 증도면 증도길 389,NH-OIL,061-271-0273,N,-,1565,1685,1400
전라남도,북일주유소,전남 해남군 북일면 백도로 779,SK에너지,061-533-0339,N,-,1559,1659,1450
전라남도,북일주유소,전남 장성군 북일면 신흥로 814,S-OIL,061-394-0081,N,-,1555,1665,1450
전라남도,북평농협주유소,전라남도 해남군 북평면 백도로 332,NH-OIL,061-532-1085,N,-,1597,1687,1470
전라남도,불갑주유소,전남 영광군 불갑면 함영로 2848,현대오일뱅크,061-353-4114,N,-,1569,1669,1450
전라남도,비금농협주유소,전라남도 신안군 비금면 서남문로 791,NH-OIL,061-275-0389,N,-,1590,1700,1500
전라남도,빙그레주유소,전라남도 완도군 완도읍 완도로 1519,현대오일뱅크,061-555-5188,N,-,1645,1695,1500
전라남도,빛가람주유소,전남 나주시 금천면 영산로 5680,S-OIL,061-331-3138,N,-,1565,1615,1400
전라남도,빛그린주유소,전남 함평군 월야면 영광로 3148,S-OIL,061-323-7228,N,-,1619,1625,-
전라남도,사거리주유소(S),전남 진도군 임회면 진도대로 5838,S-OIL,061-543-8989,N,-,1645,1695,1400
전라남도,사곡주유소,전남 광양시 광양읍 백운로 382,GS칼텍스,061-762-6125,N,-,1578,1668,1500
전라남도,사평주유소,전남 화순군 남면 사호로 276,현대오일뱅크,061-373-8200,N,-,1559,1659,1500
전라남도,산동2주유소,전남 구례군 산동면 산업로 2319,SK에너지,061-781-4055,N,-,1568,1658,1400
전라남도,산림조합주유소,전남 강진군 강진읍 보은로 135 (강진읍),GS칼텍스,061-430-5411,N,-,1580,1720,1450
전라남도,산이농협주유소,전남 해남군 산이면 산이로 1326,NH-OIL,061-535-4291,N,-,1597,1697,1450
전라남도,산이주유소,전남 해남군 산이면 산이로 2076,GS칼텍스,061-534-3015,N,-,1639,1759,-
전라남도,산제주유소,전남 나주시 산포면 세남로 1374,현대오일뱅크,061-336-8877,N,-,1579,1729,1500
전라남도,삼거리주유소,전남 해남군 송지면 땅끝해안로 790,GS칼텍스,061-533-3014,N,-,1649,1699,1480
전라남도,삼거리주유소,전남 여수시 좌수영로 237 (오림동),현대오일뱅크,061-653-3394,Y,-,1554,1628,-
전라남도,삼거리주유소,전라남도 광양시 광양읍 용두길 2,GS칼텍스,061-762-1999,N,-,1728,1868,-
전라남도,삼경주유소,전남 여수시 율촌면 여순로 699,SK에너지,061-683-6864,N,-,1498,1659,1400
전라남도,삼계농협주유소,전남 장성군 삼계면 사창로 64-56,NH-OIL,061-394-6772,N,-,1565,1635,1330
전라남도,삼부주유소 및 휴게소,전라남도 여수시  해산1길 41 (해산동),S-OIL,061-685-0111,N,-,1589,1659,-
전라남도,삼산주유소,전남 장흥군 관산읍 장흥대로 1425,GS칼텍스,061-867-3540,N,-,1559,1779,1450
전라남도,삼서주유소,전남 장성군 삼서면 해삼로 1167,SK에너지,061-394-6636,N,-,1569,1719,-
전라남도,삼성주유소,전남 장성군 북일면 신흥로 453,자가상표,061-393-2500,N,-,1598,1678,1550
전라남도,삼성주유소,전남 영광군 묘량면 영대로 496,SK에너지,061-352-0052,N,-,1599,1659,1450
전라남도,삼일주유소,전남 여수시 여수산단로 547 (중흥동),현대오일뱅크,061-685-5252,N,-,1569,1659,-
전라남도,삼천리주유소(S),전남 화순군 화순읍 충의로 108,S-OIL,061-374-0820,N,-,1578,1698,1600
전라남도,삼학주유소,전남 완도군 고금면 고금로 665,S-OIL,061-554-7799,N,-,1630,1690,1450
전라남도,삼향농협주유소,전남 무안군 삼향면 임성로 174,SK에너지,061-284-4451,N,-,1539,1699,1350
전라남도,삼호농협주유소,전남 영암군 삼호읍 녹색로 1210,NH-OIL,061-461-5151,N,-,1549,1669,1400
전라남도,삼호주유소,전남 영암군 삼호읍 녹색로 1530,알뜰주유소,061-464-9116,Y,-,1494,1584,-
전라남도,삼호현대주유소,전남 영암군 삼호읍 녹색로 949,현대오일뱅크,061-462-5182,Y,-,1539,1664,-
전라남도,삼화주유소(영암),전남 영암군 덕진면 예향로 1796,S-OIL,061-472-5185,Y,-,1629,1699,1550
전라남도,새도림주유소,전남 무안군 청계면 영산로 1768,SK에너지,061-452-8878,N,-,1535,1595,1350
전라남도,새롬주유소,전남 순천시 해룡면 여순로 1300,S-OIL,061-724-5732,N,-,1556,1676,1500
전라남도,샘주유소,전남 신안군 지도읍 해제지도로 1153,현대오일뱅크,061-275-1199,N,-,1640,1740,1500
전라남도,생목주유소,전남 순천시 이수로 182 (생목동),현대오일뱅크,061-744-8411,Y,-,1528,1628,1450
전라남도,서광주유소,전남 순천시 서면 순천로 120,SK에너지,061-753-0005,N,-,1578,1658,1500
전라남도,서면주유소,전남 순천시 서면 순천로 252,GS칼텍스,061-755-6688,N,-,1578,1658,-
전라남도,서산주유소,전라남도 강진군 강진읍 녹색로 3926,S-OIL,061-434-5149,Y,-,1630,1749,-
전라남도,서순천주유소,전남 순천시 중앙로 511 (가곡동),현대오일뱅크,061-751-0069,N,-,1524,1624,-
전라남도,서영광농협군남주유소,전남 영광군 군남면 천년로 870-20,NH-OIL,061-353-7619,N,-,1565,1680,1430
전라남도,서영암농협 미암지점,전남 영암군 미암면 흑석로 1569-101,NH-OIL,061-471-1504,N,-,1519,1699,1450
전라남도,서원주유소,전남 완도군 노화읍 이포17번길 4,SK에너지,061-553-6115,N,-,1670,1830,1600
전라남도,서진도농협 조도지점주유소,전남 진도군 조도면 조도대로 419,NH-OIL,061-542-5133,N,-,1630,1695,1400
전라남도,서진도농협 지산지점주유소,전남 진도군 지산면 인지인천1길 12,NH-OIL,061-542-3090,N,-,1630,1695,1400
전라남도,서진도농협광석지소,전남 진도군 임회면 광석길 53,NH-OIL,061-543-0700,N,-,1630,1695,1400
전라남도,서창주유소,전남 영암군 삼호읍 녹색로 1805,현대오일뱅크,061-473-8488,N,-,1535,1629,-
전라남도,서해목포주유소,전남 목포시 고하대로 806 (연산동),GS칼텍스,061-273-1650,N,1789,1619,1679,-
전라남도,서해안 주유소,전남 무안군 무안읍 무안로 592,SK에너지,061-453-5181,N,-,1675,1875,-
전라남도,석곡농협죽곡지점주유소,전남 곡성군 죽곡면 대황강로 796,NH-OIL,061-362-9925,N,-,1550,1680,1450
전라남도,석곡주유소,전남 곡성군 석곡면 석곡로 96,현대오일뱅크,061-363-5041,Y,-,1599,1679,1450
전라남도,선원주유소,"전남 여수시 무선로 113(선원동,1310-2)",GS칼텍스,061-686-3700,N,-,1589,1669,-
전라남도,선진농협주유소,전남 진도군 고군면 오일시1길 82,NH-OIL,061-543-5430,N,-,1635,1695,1400
전라남도,설도주유소,전남 영광군 염산면 칠산로 1,SK에너지,061-352-9021,N,-,1579,1679,1400
전라남도,섬진강주유소,전남 구례군 구례읍 구례로 188,현대오일뱅크,061-781-5277,N,-,1660,1760,1450
전라남도,섬진강주유소,전남 곡성군 오곡면 섬진강로 1270,현대오일뱅크,061-363-4586,N,-,1569,1659,1450
전라남도,성곡주유소,전남 순천시 해룡면 여순로 1472,S-OIL,061-724-3535,N,-,1535,1698,-
전라남도,성산주유소,전남 영암군 도포면 예향로 2139,S-OIL,061-471-9898,N,-,1599,1669,-
전라남도,성실주유소,전남 함평군 대동면 함장로 1661,현대오일뱅크,061-323-5700,N,-,1559,1699,1400
전라남도,세경주유소,전남 보성군 벌교읍 녹색로 5267,SK에너지,061-857-3565,N,-,1559,1629,1400
전라남도,세모아주유소,전남 화순군 춘양면 학포로 1407,S-OIL,061-373-6110,N,-,1585,1685,1500
전라남도,세영주유소,전남 여수시 신월로 496 (신월동),SK에너지,061-642-2829,N,-,1599,1679,-
전라남도,세일주유소,전남 여수시 화양면 화양로 327,현대오일뱅크,061-686-5151,N,-,1598,1798,1500
전라남도,세지농협주유소,전남 나주시 세지면 예향로 3138,NH-OIL,061-337-5087,Y,-,1519,1569,1400
전라남도,세지예향주유소,전남 나주시 세지면 예향로 3014,알뜰주유소,061-337-3342,Y,-,1525,1555,1375
전라남도,세지주유소,전남 나주시 세지면 예향로 3187,SK에너지,061-337-5533,N,-,1547,1607,-
전라남도,세풍주유소,전남 광양시 광양읍 인덕로 710,SK에너지,061-762-9956,N,-,1569,1719,1500
전라남도,소록주유소,전남 고흥군 도양읍 우주항공로 225,S-OIL,061-844-5189,N,-,1629,1679,-
전라남도,소안대광주유소,전남 완도군 소안면 소안로 230,S-OIL,061-554-6008,N,-,-,1850,1600
전라남도,소안주유소,전남 완도군 소안면 소안로 181,SK에너지,061-553-7238,N,-,1800,1850,1600
전라남도,소호주유소,전남 여수시 소호로 520 (소호동),GS칼텍스,061-681-7044,Y,-,1599,1699,1550
전라남도,손불농협주유소,전남 함평군 손불면 손불중앙길 76-13,NH-OIL,061-323-5188,N,-,1549,1659,1400
전라남도,송광주유소,전남 순천시 송광면 쌍향수길 1330,SK에너지,061-754-6464,Y,-,1599,1655,1400
전라남도,송산주유소,전남 장흥군 장흥읍 장흥대로 2956,SK에너지,061-862-4040,N,-,-,1700,1450
전라남도,송암주유소,전남 영광군 염산면 칠산로 533,GS칼텍스,061-352-9175,N,-,1579,1679,1450
전라남도,송월주유소,전남 나주시 예향로 4191 (송월동),S-OIL,061-334-4800,N,-,1589,1639,1450
전라남도,송월주유소,전남 곡성군 오산면 오산로 997,알뜰주유소,061-363-5145,N,-,1589,1679,1450
전라남도,쇠실주유소,전라남도 보성군 득량면 녹색로 3250,S-OIL,061-853-0136,N,-,1545,1655,1400
전라남도,수북농업협동조합,전남 담양군 담양읍 추성1로 749,NH-OIL,061-383-3680,N,-,1560,1630,1400
전라남도,수정주유소,전남 진도군 진도읍 진도대로 7290,GS칼텍스,061-544-2627,N,-,1690,1750,1400
전라남도,수협주유소,전남 고흥군 도화면 중심길 48,SK에너지,061-840-3181,N,-,-,1780,-
전라남도,순수주유소,전남 여수시 도원로 269 (학동),GS칼텍스,061-692-0559,Y,1835,1639,1669,-
전라남도,순천농협별량주유소,전남 순천시 별량면 우산외동길 2,NH-OIL,061-742-4488,N,-,1530,1610,1400
전라남도,순천만주유소,전남 순천시 중앙로 412 (가곡동),알뜰주유소,061-752-4747,Y,-,1514,1614,-
전라남도,순천에코주유소,전남 순천시 중앙로 468 (가곡동),SK에너지,061-751-4200,N,1787,1514,1674,1657
전라남도,순천원예농협주유소,전남 순천시 남산로 39,NH-OIL,061-746-0051,N,-,1550,1690,1450
전라남도,순천제일주유소,전남 순천시 우석로 124 (남정동),현대오일뱅크,061-741-7189,Y,-,1565,1607,1400
전라남도,순천주유소,전남 순천시 강남로 45 (장천동),현대오일뱅크,061-744-4887,Y,-,1567,1684,1500
전라남도,스마일주유소,전남 화순군 화순읍 화보로 4151,SK에너지,061-373-5500,N,-,1579,1649,-
전라남도,스마일주유소/충전소,전남 담양군 대전면 추성로 571,현대오일뱅크,061-383-5588,N,-,1559,1639,1379
전라남도,스타주유소,전남 여수시 신월로 617 (신월동),GS칼텍스,061-642-6611,N,-,1629,1619,1550
전라남도,스타트주유소,전남 순천시 서면 순천로 710,현대오일뱅크,061-755-5144,N,-,1519,1609,1400
전라남도,시골주유소,전남 영암군 신북면 예향로 2652,GS칼텍스,061-472-4600,N,-,1549,1665,1500
전라남도,시장주유소,전남 순천시 풍덕8길 19 (풍덕동),SK에너지,061-744-8801,Y,-,1518,1597,-
전라남도,시카프관광개발(주) 곡성(순천)주유소,전남 곡성군 겸면 호남고속도로 49-1,알뜰(ex),061-362-5955,Y,-,1504,1584,-
전라남도,신광주유소,전남 영광군 불갑면 함영로 2579,GS칼텍스,061-352-2552,N,-,1535,1695,1450
전라남도,신기주유소,전남 화순군 화순읍 서양로 480,GS칼텍스,061-374-5185,Y,-,1569,1639,-
전라남도,신대림주유소,전남 무안군 현경면 현해로 639,SK에너지,061-452-2729,N,-,1649,1699,1400
전라남도,신대상주유소,전남 여수시 율촌면 여순로 800,현대오일뱅크,061-686-5456,N,-,1559,1679,-
전라남도,신대셀프주유소,전남 순천시 해룡면 상성길 286,현대오일뱅크,061-724-5599,Y,1769,1569,1669,-
전라남도,신대우리알뜰주유소,전남 순천시 해룡면 신대로 233,알뜰주유소,061-723-8866,Y,-,1515,1624,-
전라남도,신북농협주유소,전남 영암군 신북면  예향로 2508,NH-OIL,061-472-5550,N,-,1559,1629,1450
전라남도,신산주유소,전남 여수시 율촌면 여순로 628,현대오일뱅크,061-686-8384,N,-,1549,1679,1400
전라남도,신석주유소,전남 순천시 별량면 별량길 198,현대오일뱅크,061-742-7711,N,-,1579,1619,1400
전라남도,신성에너지(주)아리랑주유소,전남 순천시 황전면 순천로 1943,S-OIL,061-752-5189,N,-,1569,1669,1450
전라남도,신세계주유소,전남 화순군 능주면 화보로 3540,S-OIL,061-372-6560,N,-,1565,1635,1600
전라남도,신세계주유소,전남 장성군 북하면 단풍로 1422,GS칼텍스,061-392-9916,N,-,1549,1649,1450
전라남도,신세계주유소,전남 목포시 백년대로 233 (상동),S-OIL,061-282-4856,N,-,1599,1699,-
전라남도,신승주주유소,전남 순천시 승주읍 선암사길 7,GS칼텍스,061-754-5030,N,-,1639,1719,1400
전라남도,신안1004주유소,전남 신안군 압해면 압해로 611,현대오일뱅크,061-271-7758,N,-,1565,1697,1450
전라남도,신안농협 안좌지점주유소,전남 신안군 안좌면 김환기길 11-58,S-OIL,061-261-8066,N,-,1589,1699,1500
전라남도,신안농협 자은지점주유소,전남 신안군 자은면 구영2길 18,NH-OIL,061-271-8020,N,-,1589,1699,1500
전라남도,신안농협주유소,전라남도 신안군 암태면 중부로 1817 (암태면),NH-OIL,061-271-7744,N,-,1589,1699,1500
전라남도,신안주유소,전남 목포시 북항로 175,S-OIL,061-243-0255,N,-,1599,1699,1600
전라남도,신양주유소,전남 고흥군 도덕면 고흥로 648,현대오일뱅크,061-844-9900,N,-,1590,1670,1350
전라남도,신외항주유소,전남 영암군 삼호읍 대불로 749,현대오일뱅크,061-464-5151,Y,-,1599,1649,-
전라남도,신원주유소,전남 광양시 다압면 섬진강매화로 1217,현대오일뱅크,061-772-4112,N,-,1575,1665,1370
전라남도,신전주유소,전남 강진군 신전면 백도로 1481,GS칼텍스,061-433-1917,N,-,1590,1690,1450
전라남도,신지주유소, 전라남도 완도군 신지면 신지로 411,SK에너지,061-555-5149,N,-,1645,1695,1500
전라남도,신진주유소,전남 영광군 불갑면 함영로 3175,S-OIL,061-353-9050,N,-,1515,1680,1450
전라남도,신촌주유소,전남 담양군 무정면 무옥로 174,현대오일뱅크,061-381-0655,N,-,1559,1589,1350
전라남도,신태양주유소,전남 광양시 광양읍 제철로 137,현대오일뱅크,061-762-5187,Y,-,1560,1630,1600
전라남도,신평주유소,전남 영광군 영광읍 백수로 1640,현대오일뱅크,061-353-7878,N,-,1525,1675,1450
전라남도,신항만주유소,전남 영암군 삼호읍 대불로 308,SK에너지,061-464-8700,N,-,1599,1699,1500
전라남도,신황주유소,전남 나주시 봉황면 봉황로 347,SK에너지,061-334-7769,N,-,1569,1659,1400
전라남도,심청주유소,전남 곡성군 오산면 오산로 413,현대오일뱅크,061-363-4842,N,-,1578,1668,1400
전라남도,쌍교주유소,전남 담양군 고서면 죽향대로 364,S-OIL,061-382-5151,N,-,1557,1627,1450
전라남도,씨티주유소,전남 여수시 시청로 11 (학동),현대오일뱅크,061-683-5149,N,-,1599,1659,-
전라남도,안산주유소,전남 여수시 도원로 150 (안산동),SK에너지,061-685-4441,Y,-,1555,1629,-
전라남도,안양농협주유소,전남 장흥군 안양면 용안로 793,NH-OIL,061-862-6060,N,-,1558,1658,1450
전라남도,압해농협주유소,전남 신안군 압해읍 압해로 836,NH-OIL,061-271-0524,N,-,1565,1697,1450
전라남도,약수주유소,전남 장성군 북하면 담장로 1266,SK에너지,061-393-7007,N,-,1659,1749,1450
전라남도,양산주유소(SK),전남 나주시 왕곡면 예향로 3379,SK에너지,061-337-8886,N,-,1569,1619,1450
전라남도,양지주유소,전남 여수시 만성로 80 (미평동),현대오일뱅크,061-651-4044,Y,1825,1549,1629,1500
전라남도,에너지공대주유소,전남 나주시 혁신로 127(빛가람동),S-OIL,061-333-5189,Y,1735,1553,1613,-
전라남도,에덴주유소,전남 고흥군 과역면 고흥로 3178,자가상표,061-832-3255,N,-,-,1735,-
전라남도,에스케이강진주유소,전남 강진군 강진읍 송계로 28,SK에너지,061-434-0011,N,-,1580,1720,1450
전라남도,여문주유소,전남 여수시 문수로 79 (문수동),현대오일뱅크,061-651-5333,N,-,1629,1740,1654
전라남도,여수 엑스포주유소,전남 여수시 충민로 135,현대오일뱅크,061-663-7999,Y,-,1557,1639,1400
전라남도,여수산단주유소,전남 여수시 여수산단로 179 (주삼동),현대오일뱅크,061-684-5189,N,1784,1525,1605,1500
전라남도,여수산단주유소,전남 여수시 여수산단1로 188 (화치동),GS칼텍스,061-692-2200,N,-,1569,1729,-
전라남도,여수수협직영주유소,전남 여수시 소라면 죽림중앙로 5,SK에너지,061-692-8223,N,-,1569,1679,1400
전라남도,여수충전/둔덕주유,전남 여수시 좌수영로 632 (둔덕동),SK에너지,061-654-1901,Y,-,1539,1629,-
전라남도,여진주유소,전남 광양시 옥곡면 옥진로 747,자가상표,061-772-5191,N,-,1568,1688,1450
전라남도,여천농협 율촌주유소,전남 여수시 율촌면 율촌로 110,NH-OIL,061-685-5125,N,-,1527,1679,1400
전라남도,여천농협주유소,전남 여수시 도원로 163,NH-OIL,061-684-1371,N,-,1538,1715,1400
전라남도,역전주유소,전남 광양시 광양읍 순광로 679,S-OIL,061-763-1537,N,-,1575,1665,1450
전라남도,연꽃주유소,전남 무안군 일로읍 삼일로 503,S-OIL,061-284-5185,N,-,1550,1690,1500
전라남도,연산주유소,전남 보성군 벌교읍 조정래길 261,SK에너지,061-857-8485,N,-,1575,1695,1500
전라남도,연산주유소,전남 목포시 고하대로 802,현대오일뱅크,061-273-3254,Y,-,1555,1595,-
전라남도,연안주유소,전남 영암군 신북면 예향로 2453,S-OIL,061-472-5180,N,-,1569,1669,1550
전라남도,연육교주유소,전남 신안군 지도읍 해제지도로 784,GS칼텍스,061-262-0511,N,-,1650,1690,1450
전라남도,열가재제2주유소,전남 보성군 조성면 녹색로 4754,자가상표,061-857-9449,Y,-,1539,1669,1500
전라남도,열가재주유소,전남 보성군 벌교읍 녹색로 4789,현대오일뱅크,061-857-2348,Y,-,1555,1695,1700
전라남도,영광IC주유소,전남 영광군 영광읍 영대로 672,GS칼텍스,061-351-1151,Y,-,1575,1615,1450
전라남도,영광농협주유소,전남 영광군 영광읍 물무로 52,SK에너지,061-350-7766,N,-,1555,1685,1430
전라남도,영광주유소,전남 영광군 영광읍 천년로 1418,S-OIL,061-353-3200,N,-,1595,1635,1450
전라남도,영산강주유소,전라남도 나주시 산포면 산남로 81,현대오일뱅크,061-337-5932,N,-,1575,1615,1450
전라남도,영산주유소,전남 영암군 삼호읍 대불로 417,현대오일뱅크,061-462-5220,N,-,-,-,-
전라남도,영산주유소,전남 나주시 왕곡면 예향로 3677,GS칼텍스,061-334-3417,N,-,1549,1649,1500
전라남도,영산호현대 남악지점주유소,전남 무안군 삼향읍 후광대로 507,현대오일뱅크,061-284-7704,Y,-,1569,1639,-
전라남도,영신주유소,전남 화순군 이양면 학포로 605,SK에너지,061-372-3148,N,-,1570,1670,1450
전라남도,영신주유소,전남 해남군 옥천면 공룡대로 3708,SK에너지,061-536-8600,N,-,1598,1668,1450
전라남도,영신주유소,전남 장성군 진원면 영신2길 7,현대오일뱅크,061-392-3337,N,-,1535,1599,1375
전라남도,영암낭주농협 덕진주유소,전남 영암군 덕진면 예향로 1855,NH-OIL,061-473-8840,N,-,1559,1629,1450
전라남도,영암낭주농협 도포주유소,전남 영암군 도포면 마한로 687,NH-OIL,061-471-1884,N,-,1559,1629,1450
전라남도,영암농협주유소,전남 영암군 영암읍 낭주로 136,NH-OIL,061-473-2424,N,-,1559,1649,1450
전라남도,영월주유소,전남 함평군 월야면 밀재로 1718,SK에너지,061-323-9442,N,-,1660,1730,1450
전라남도,영화주유소,전남 무안군 일로읍 삼일로 890,SK에너지,061-285-9379,N,-,1550,1699,1350
전라남도,예당주유소,전남 보성군 득량면 녹색로 3685,S-OIL,061-853-2111,N,-,1545,1725,-
전라남도,오렌지주유소,전남 나주시 문평면 영산로 4346,GS칼텍스,061-333-7750,Y,-,-,-,-
전라남도,오마주유소,전남 고흥군 도양읍 우주항공로 128,GS칼텍스,061-843-5589,N,-,1639,1689,-
전라남도,오월주유소,전남 장성군 북이면 백양로 127,현대오일뱅크,061-392-8866,N,-,1560,1690,1400
전라남도,오장성주유소,전남 영암군 신북면 예향로 2720,현대오일뱅크,061-472-5282,N,-,1599,1663,1500
전라남도,옥과농협주유소,전남 곡성군 옥과면 리문3길 16,NH-OIL,061-362-5117,N,-,1570,1670,1400
전라남도,옥과쌍용주유소,전남 곡성군 오산면 오산로 982,S-OIL,061-363-5208,N,-,1599,1698,1450
전라남도,옥당주유소,전남 영광군 영광읍 옥당로 58,현대오일뱅크,061-351-0068,N,-,1515,1625,1450
전라남도,옥천농협북일지점주유소,전남 해남군 북일면 만월길 11,NH-OIL,061-535-0195,N,-,1597,1687,1450
전라남도,옥천농협주유소,전남 해남군 옥천면 해남로 378,NH-OIL,061-532-5889,N,-,1597,1687,1450
전라남도,옥천주유소,전남 구례군 용방면 산업로 1468,GS칼텍스,061-782-1500,N,-,1579,1679,1400
전라남도,옥천주유소,전남 곡성군 오산면 오산로 844,SK에너지,061-362-1230,N,-,1639,1699,1750
전라남도,온천주유소,전남 구례군 산동면 용산로 615,현대오일뱅크,061-781-1110,N,-,1552,1632,1400
전라남도,완도농협고금지점주유소,전남 완도군 고금면 농상도남길 16-20,NH-OIL,061-554-5773,N,-,1590,1690,1450
전라남도,완도주유소,전남 완도군 완도읍 장보고대로 18,SK에너지,061-554-2226,N,-,1645,1695,1500
전라남도,완도현대주유소,전남 완도군 완도읍 청해진서로 206,S-OIL,061-554-3100,N,-,1645,1695,1500
전라남도,왕고개주유소,전남 진도군 의신면 왕온로 22,GS칼텍스,061-544-5990,N,-,1650,1810,1400
전라남도,용당주유소,"전남 목포시 양을로 180,  (용당동)",S-OIL,061-276-5120,N,-,1565,1635,1650
전라남도,용두농협주유소,전남 장흥군 장동면 곰치로 9,NH-OIL,061-862-9715,N,-,1558,1658,1450
전라남도,용면주유소,전남 담양군 용면 추월산로 299,SK에너지,061-383-7500,N,-,1569,1699,1450
전라남도,용산농협주유소,전남 장흥군 용산면 용안로11,NH-OIL,061-864-5803,N,-,1568,1718,1400
전라남도,용앙주유소,전남 영암군 삼호읍 삼호중앙로 241,S-OIL,061-462-5188,N,-,1789,1929,1600
전라남도,용전주유소,전라남도 순천시 해룡면 여순로 1369 (해룡면),알뜰주유소,061-722-7472,N,-,1535,1624,1400
전라남도,용해주유소,전남 목포시 대양로 153 (용해동),S-OIL,061-278-5189,N,-,1599,1699,1500
전라남도,우리들주유소,전남 순천시 해룡면 순광로 270,SK에너지,061-727-6697,Y,-,1559,1630,-
전라남도,우리알뜰주유소,전남 순천시 연자로 50,알뜰주유소,061-752-5151,Y,-,1515,1607,-
전라남도,우리주유소,전남 영암군 삼호읍 녹색로 822,SK에너지,061-462-6849,N,-,1559,1654,-
전라남도,우리주유소,전남 영광군 영광읍 영광로 638,S-OIL,061-351-7766,N,-,1595,1635,1450
전라남도,우리주유소,전남 여수시 쌍봉로 134 (신기동),SK에너지,061-691-3365,N,-,1595,1695,1500
전라남도,우리주유소,전남 담양군 창평면 의병로 1,S-OIL,061-381-0077,N,-,1559,1649,1400
전라남도,우리주유소,전남 광양시 남산길 11 (광영동),SK에너지,061-791-2266,N,-,1558,1668,-
전라남도,우슬휴게주유소,전남 해남군 황산면 공룡대로 1296,S-OIL,061-537-4333,Y,-,1599,1699,-
전라남도,우주로주유소,전남 고흥군 포두면 우주로 1479,S-OIL,061-834-3500,N,-,1625,1699,1400
전라남도,우주주유소/충전소,전남 고흥군 두원면 우주항공로 2333,GS칼텍스,061-833-5676,N,-,1645,1680,1400
전라남도,우진주유소,전남 영암군 학산면 녹색로 3033,S-OIL,061-473-9445,N,-,1595,1725,-
